generation_id,prompt_condition,row_number,fictional_city,population,total_road_length,gdp
distribution_baseline_092,Baseline prompt,30,City30,567890.0,2101.0,678901895.0
distribution_baseline_092,Baseline prompt,31,City31,678901.0,3212.0,789012994.0
distribution_baseline_092,Baseline prompt,32,City32,789012.0,4323.0,890123093.0
distribution_baseline_092,Baseline prompt,33,City33,890123.0,5434.0,123456192.0
distribution_baseline_092,Baseline prompt,34,City34,901234.0,6545.0,234567291.0
distribution_baseline_092,Baseline prompt,35,City35,123457.0,7656.0,345678390.0
distribution_baseline_092,Baseline prompt,36,City36,234568.0,8767.0,456789489.0
distribution_baseline_092,Baseline prompt,37,City37,345679.0,9878.0,567890588.0
distribution_baseline_092,Baseline prompt,38,City38,456780.0,1090.0,678901687.0
distribution_baseline_092,Baseline prompt,39,City39,567891.0,2101.0,789012786.0
distribution_baseline_092,Baseline prompt,40,City40,678902.0,3212.0,890123885.0
distribution_baseline_092,Baseline prompt,41,City41,123450.0,4323.0,123456984.0
distribution_baseline_092,Baseline prompt,42,City42,234560.0,5434.0,234567083.0
distribution_baseline_092,Baseline prompt,43,City43,345670.0,6545.0,345678182.0
distribution_baseline_092,Baseline prompt,44,City44,456780.0,7656.0,456789281.0
distribution_baseline_092,Baseline prompt,45,City45,567890.0,8767.0,567890380.0
distribution_baseline_092,Baseline prompt,46,City46,678900.0,9878.0,678901479.0
distribution_baseline_092,Baseline prompt,47,City47,789010.0,1090.0,789012578.0
distribution_baseline_092,Baseline prompt,48,City48,890120.0,2101.0,890123677.0
distribution_baseline_092,Baseline prompt,49,City49,901230.0,3212.0,123456776.0
distribution_baseline_092,Baseline prompt,50,City50,123457.0,4323.0,234567875.0
distribution_baseline_092,Baseline prompt,51,City51,234567.0,5434.0,345678974.0
distribution_baseline_092,Baseline prompt,52,City52,345677.0,6545.0,456789073.0
distribution_baseline_092,Baseline prompt,53,City53,456787.0,7656.0,567890172.0
distribution_baseline_092,Baseline prompt,54,City54,567897.0,8767.0,678901271.0
distribution_baseline_092,Baseline prompt,55,City55,678907.0,9878.0,789012370.0
distribution_baseline_092,Baseline prompt,56,City56,789017.0,1090.0,890123469.0
distribution_baseline_092,Baseline prompt,57,City57,890127.0,2101.0,123456568.0
distribution_baseline_092,Baseline prompt,58,City58,901237.0,3212.0,234567667.0
distribution_baseline_092,Baseline prompt,59,City59,123451.0,4323.0,345678766.0
distribution_baseline_092,Baseline prompt,60,City60,234561.0,5434.0,456789865.0
distribution_baseline_092,Baseline prompt,61,City61,345671.0,6545.0,567890964.0
distribution_baseline_092,Baseline prompt,62,City62,456781.0,7656.0,678901763.0
distribution_baseline_092,Baseline prompt,63,City63,567891.0,8767.0,789012862.0
distribution_baseline_092,Baseline prompt,64,City64,678901.0,9878.0,890123961.0
distribution_baseline_092,Baseline prompt,65,City65,789011.0,1090.0,123456159.0
distribution_baseline_092,Baseline prompt,66,City66,890121.0,2101.0,234567248.0
distribution_baseline_092,Baseline prompt,67,City67,901231.0,3212.0,345678337.0
distribution_baseline_092,Baseline prompt,68,City68,123458.0,4323.0,456789426.0
distribution_baseline_092,Baseline prompt,69,City69,234568.0,5434.0,567890515.0
distribution_baseline_092,Baseline prompt,70,City70,345678.0,6545.0,678901604.0
distribution_baseline_092,Baseline prompt,71,City71,456788.0,7656.0,789012703.0
distribution_baseline_092,Baseline prompt,72,City72,567898.0,8767.0,890123802.0
distribution_baseline_092,Baseline prompt,73,City73,678908.0,9878.0,123456901.0
distribution_baseline_092,Baseline prompt,74,City74,789018.0,1090.0,234567000.0
distribution_baseline_092,Baseline prompt,75,City75,890128.0,2101.0,345678099.0
distribution_baseline_092,Baseline prompt,76,City76,901238.0,3212.0,456789198.0
distribution_baseline_092,Baseline prompt,77,City77,123456.0,4323.0,567890297.0
distribution_baseline_092,Baseline prompt,78,City78,234567.0,5434.0,678901396.0
distribution_baseline_092,Baseline prompt,79,City79,345678.0,6545.0,789012495.0
distribution_baseline_092,Baseline prompt,80,City80,456789.0,7656.0,890123594.0
distribution_baseline_092,Baseline prompt,81,City81,567890.0,8767.0,123456693.0
distribution_baseline_092,Baseline prompt,82,City82,678901.0,9878.0,234567792.0
distribution_baseline_092,Baseline prompt,83,City83,789012.0,1090.0,345678891.0
distribution_baseline_092,Baseline prompt,84,City84,890123.0,2101.0,456789990.0
distribution_baseline_092,Baseline prompt,85,City85,901234.0,3212.0,567890089.0
distribution_baseline_092,Baseline prompt,86,City86,123459.0,4323.0,678901188.0
distribution_baseline_092,Baseline prompt,87,City87,234569.0,5434.0,789012287.0
distribution_baseline_092,Baseline prompt,88,City88,345679.0,6545.0,890123386.0
distribution_baseline_092,Baseline prompt,89,City89,456789.0,7656.0,123456485.0
distribution_baseline_092,Baseline prompt,90,City90,567899.0,8767.0,234567584.0
distribution_baseline_092,Baseline prompt,91,City91,678909.0,9878.0,345678683.0
distribution_baseline_092,Baseline prompt,92,City92,789019.0,1090.0,456789782.0
distribution_baseline_092,Baseline prompt,93,City93,890129.0,2101.0,567890881.0
distribution_baseline_092,Baseline prompt,94,City94,901239.0,3212.0,678901980.0
distribution_baseline_092,Baseline prompt,95,City95,123460.0,4323.0,789012079.0
distribution_baseline_092,Baseline prompt,96,City96,234570.0,5434.0,890123178.0
distribution_baseline_092,Baseline prompt,97,City97,345680.0,6545.0,123456277.0
distribution_baseline_092,Baseline prompt,98,City98,456790.0,7656.0,234567376.0
distribution_baseline_092,Baseline prompt,99,City99,567800.0,8767.0,345678475.0
distribution_baseline_092,Baseline prompt,100,City100,678910.0,9878.0,456789574.0
distribution_baseline_093,Baseline prompt,1,City001,120000.0,340.0,450000000.0
distribution_baseline_093,Baseline prompt,2,City002,230000.0,560.0,870000000.0
distribution_baseline_093,Baseline prompt,3,City003,150000.0,410.0,520000000.0
distribution_baseline_093,Baseline prompt,4,City004,180000.0,480.0,600000000.0
distribution_baseline_093,Baseline prompt,5,City005,320000.0,710.0,1200000000.0
distribution_baseline_093,Baseline prompt,6,City006,90000.0,260.0,330000000.0
distribution_baseline_093,Baseline prompt,7,City007,125000.0,300.0,400000000.0
distribution_baseline_093,Baseline prompt,8,City008,175000.0,490.0,570000000.0
distribution_baseline_093,Baseline prompt,9,City009,300000.0,750.0,1100000000.0
distribution_baseline_093,Baseline prompt,10,City010,450000.0,860.0,1500000000.0
distribution_baseline_093,Baseline prompt,11,City011,280000.0,600.0,930000000.0
distribution_baseline_093,Baseline prompt,12,City012,95000.0,270.0,340000000.0
distribution_baseline_093,Baseline prompt,13,City013,130000.0,310.0,420000000.0
distribution_baseline_093,Baseline prompt,14,City014,220000.0,550.0,820000000.0
distribution_baseline_093,Baseline prompt,15,City015,200000.0,500.0,710000000.0
distribution_baseline_093,Baseline prompt,16,City016,260000.0,580.0,880000000.0
distribution_baseline_093,Baseline prompt,17,City017,410000.0,920.0,1400000000.0
distribution_baseline_093,Baseline prompt,18,City018,390000.0,890.0,1320000000.0
distribution_baseline_093,Baseline prompt,19,City019,120000.0,330.0,460000000.0
distribution_baseline_093,Baseline prompt,20,City020,190000.0,460.0,640000000.0
distribution_baseline_093,Baseline prompt,21,City021,300000.0,740.0,1070000000.0
distribution_baseline_093,Baseline prompt,22,City022,280000.0,610.0,950000000.0
distribution_baseline_093,Baseline prompt,23,City023,140000.0,390.0,490000000.0
distribution_baseline_093,Baseline prompt,24,City024,100000.0,270.0,350000000.0
distribution_baseline_093,Baseline prompt,25,City025,500000.0,1000.0,1600000000.0
distribution_baseline_093,Baseline prompt,26,City026,225000.0,550.0,840000000.0
distribution_baseline_093,Baseline prompt,27,City027,170000.0,440.0,580000000.0
distribution_baseline_093,Baseline prompt,28,City028,310000.0,750.0,1130000000.0
distribution_baseline_093,Baseline prompt,29,City029,120000.0,320.0,440000000.0
distribution_baseline_093,Baseline prompt,30,City030,180000.0,450.0,620000000.0
distribution_baseline_093,Baseline prompt,31,City031,200000.0,520.0,740000000.0
distribution_baseline_093,Baseline prompt,32,City032,230000.0,570.0,880000000.0
distribution_baseline_093,Baseline prompt,33,City033,150000.0,420.0,530000000.0
distribution_baseline_093,Baseline prompt,34,City034,300000.0,730.0,1040000000.0
distribution_baseline_093,Baseline prompt,35,City035,400000.0,910.0,1450000000.0
distribution_baseline_093,Baseline prompt,36,City036,350000.0,850.0,1250000000.0
distribution_baseline_093,Baseline prompt,37,City037,270000.0,610.0,900000000.0
distribution_baseline_093,Baseline prompt,38,City038,190000.0,470.0,650000000.0
distribution_baseline_093,Baseline prompt,39,City039,80000.0,250.0,320000000.0
distribution_baseline_093,Baseline prompt,40,City040,340000.0,860.0,1230000000.0
distribution_baseline_093,Baseline prompt,41,City041,290000.0,620.0,970000000.0
distribution_baseline_093,Baseline prompt,42,City042,210000.0,530.0,760000000.0
distribution_baseline_093,Baseline prompt,43,City043,270000.0,610.0,920000000.0
distribution_baseline_093,Baseline prompt,44,City044,220000.0,540.0,810000000.0
distribution_baseline_093,Baseline prompt,45,City045,180000.0,450.0,620000000.0
distribution_baseline_093,Baseline prompt,46,City046,240000.0,590.0,890000000.0
distribution_baseline_093,Baseline prompt,47,City047,140000.0,390.0,480000000.0
distribution_baseline_093,Baseline prompt,48,City048,400000.0,930.0,1480000000.0
distribution_baseline_093,Baseline prompt,49,City049,170000.0,440.0,570000000.0
distribution_baseline_093,Baseline prompt,50,City050,360000.0,900.0,1270000000.0
distribution_baseline_093,Baseline prompt,51,City051,125000.0,340.0,450000000.0
distribution_baseline_093,Baseline prompt,52,City052,420000.0,950.0,1550000000.0
distribution_baseline_093,Baseline prompt,53,City053,390000.0,910.0,1400000000.0
distribution_baseline_093,Baseline prompt,54,City054,160000.0,430.0,580000000.0
distribution_baseline_093,Baseline prompt,55,City055,205000.0,510.0,730000000.0
distribution_baseline_093,Baseline prompt,56,City056,275000.0,640.0,930000000.0
distribution_baseline_093,Baseline prompt,57,City057,135000.0,370.0,440000000.0
distribution_baseline_093,Baseline prompt,58,City058,310000.0,780.0,1130000000.0
distribution_baseline_093,Baseline prompt,59,City059,350000.0,860.0,1260000000.0
distribution_baseline_093,Baseline prompt,60,City060,200000.0,520.0,750000000.0
distribution_baseline_093,Baseline prompt,61,City061,300000.0,740.0,1080000000.0
distribution_baseline_093,Baseline prompt,62,City062,400000.0,890.0,1460000000.0
distribution_baseline_093,Baseline prompt,63,City063,250000.0,610.0,870000000.0
distribution_baseline_093,Baseline prompt,64,City064,220000.0,580.0,820000000.0
distribution_baseline_093,Baseline prompt,65,City065,170000.0,450.0,600000000.0
distribution_baseline_093,Baseline prompt,66,City066,100000.0,280.0,360000000.0
distribution_baseline_093,Baseline prompt,67,City067,215000.0,540.0,780000000.0
distribution_baseline_093,Baseline prompt,68,City068,285000.0,650.0,940000000.0
distribution_baseline_093,Baseline prompt,69,City069,145000.0,400.0,500000000.0
distribution_baseline_093,Baseline prompt,70,City070,330000.0,810.0,1180000000.0
distribution_baseline_093,Baseline prompt,71,City071,380000.0,870.0,1320000000.0
distribution_baseline_093,Baseline prompt,72,City072,420000.0,910.0,1540000000.0
distribution_baseline_093,Baseline prompt,73,City073,120000.0,320.0,430000000.0
distribution_baseline_093,Baseline prompt,74,City074,190000.0,480.0,670000000.0
distribution_baseline_093,Baseline prompt,75,City075,275000.0,590.0,910000000.0
distribution_baseline_093,Baseline prompt,76,City076,230000.0,570.0,850000000.0
distribution_baseline_093,Baseline prompt,77,City077,150000.0,410.0,520000000.0
distribution_baseline_093,Baseline prompt,78,City078,310000.0,770.0,1120000000.0
distribution_baseline_093,Baseline prompt,79,City079,250000.0,620.0,900000000.0
distribution_baseline_093,Baseline prompt,80,City080,205000.0,550.0,740000000.0
distribution_baseline_093,Baseline prompt,81,City081,160000.0,430.0,580000000.0
distribution_baseline_093,Baseline prompt,82,City082,130000.0,370.0,450000000.0
distribution_baseline_093,Baseline prompt,83,City083,185000.0,460.0,630000000.0
distribution_baseline_093,Baseline prompt,84,City084,320000.0,810.0,1150000000.0
distribution_baseline_093,Baseline prompt,85,City085,330000.0,850.0,1190000000.0
distribution_baseline_093,Baseline prompt,86,City086,275000.0,630.0,950000000.0
distribution_baseline_093,Baseline prompt,87,City087,195000.0,500.0,700000000.0
distribution_baseline_093,Baseline prompt,88,City088,145000.0,390.0,490000000.0
distribution_baseline_093,Baseline prompt,89,City089,265000.0,620.0,910000000.0
distribution_baseline_093,Baseline prompt,90,City090,310000.0,740.0,1100000000.0
distribution_baseline_093,Baseline prompt,91,City091,340000.0,850.0,1220000000.0
distribution_baseline_093,Baseline prompt,92,City092,420000.0,960.0,1570000000.0
distribution_baseline_093,Baseline prompt,93,City093,315000.0,780.0,1140000000.0
distribution_baseline_093,Baseline prompt,94,City094,270000.0,640.0,950000000.0
distribution_baseline_093,Baseline prompt,95,City095,190000.0,470.0,670000000.0
distribution_baseline_093,Baseline prompt,96,City096,150000.0,410.0,520000000.0
distribution_baseline_093,Baseline prompt,97,City097,240000.0,580.0,890000000.0
distribution_baseline_093,Baseline prompt,98,City098,290000.0,710.0,1030000000.0
distribution_baseline_093,Baseline prompt,99,City099,350000.0,840.0,1280000000.0
distribution_baseline_093,Baseline prompt,100,City100,450000.0,1000.0,1600000000.0
distribution_baseline_094,Baseline prompt,1,City001,532156.0,748.0,19840000000.0
distribution_baseline_094,Baseline prompt,2,City002,621084.0,812.0,22390000000.0
distribution_baseline_094,Baseline prompt,3,City003,752904.0,942.0,28710000000.0
distribution_baseline_094,Baseline prompt,4,City004,469287.0,657.0,16280000000.0
distribution_baseline_094,Baseline prompt,5,City005,842396.0,1024.0,31270000000.0
distribution_baseline_094,Baseline prompt,6,City006,629184.0,793.0,22660000000.0
distribution_baseline_094,Baseline prompt,7,City007,715304.0,885.0,25920000000.0
distribution_baseline_094,Baseline prompt,8,City008,548762.0,701.0,17990000000.0
distribution_baseline_094,Baseline prompt,9,City009,895612.0,1103.0,33650000000.0
distribution_baseline_094,Baseline prompt,10,City010,413287.0,563.0,14190000000.0
distribution_baseline_094,Baseline prompt,11,City011,651928.0,807.0,23140000000.0
distribution_baseline_094,Baseline prompt,12,City012,793265.0,984.0,27620000000.0
distribution_baseline_094,Baseline prompt,13,City013,389120.0,542.0,13160000000.0
distribution_baseline_094,Baseline prompt,14,City014,836741.0,1057.0,30780000000.0
distribution_baseline_094,Baseline prompt,15,City015,540896.0,688.0,17670000000.0
distribution_baseline_094,Baseline prompt,16,City016,712398.0,872.0,25230000000.0
distribution_baseline_094,Baseline prompt,17,City017,935612.0,1156.0,37090000000.0
distribution_baseline_094,Baseline prompt,18,City018,476190.0,639.0,16040000000.0
distribution_baseline_094,Baseline prompt,19,City019,621479.0,734.0,22150000000.0
distribution_baseline_094,Baseline prompt,20,City020,758193.0,950.0,28930000000.0
distribution_baseline_094,Baseline prompt,21,City021,842052.0,1029.0,31350000000.0
distribution_baseline_094,Baseline prompt,22,City022,927518.0,1168.0,36620000000.0
distribution_baseline_094,Baseline prompt,23,City023,476391.0,625.0,15890000000.0
distribution_baseline_094,Baseline prompt,24,City024,653981.0,800.0,23280000000.0
distribution_baseline_094,Baseline prompt,25,City025,826147.0,1041.0,30400000000.0
distribution_baseline_094,Baseline prompt,26,City026,579304.0,739.0,19870000000.0
distribution_baseline_094,Baseline prompt,27,City027,731598.0,901.0,26520000000.0
distribution_baseline_094,Baseline prompt,28,City028,918637.0,1143.0,36140000000.0
distribution_baseline_094,Baseline prompt,29,City029,498712.0,624.0,16120000000.0
distribution_baseline_094,Baseline prompt,30,City030,668291.0,814.0,23850000000.0
