profile_id,prompt_condition,radius_km,density
decay_setting_049,Blueprint prompt,70.5,0.01
decay_setting_049,Blueprint prompt,71.5,0.01
decay_setting_049,Blueprint prompt,72.5,0.01
decay_setting_049,Blueprint prompt,73.5,0.01
decay_setting_049,Blueprint prompt,74.5,0.01
decay_setting_049,Blueprint prompt,75.5,0.01
decay_setting_049,Blueprint prompt,76.5,0.01
decay_setting_049,Blueprint prompt,77.5,0.01
decay_setting_049,Blueprint prompt,78.5,0.01
decay_setting_049,Blueprint prompt,79.5,0.01
decay_setting_049,Blueprint prompt,80.5,0.01
decay_setting_049,Blueprint prompt,81.5,0.01
decay_setting_049,Blueprint prompt,82.5,0.01
decay_setting_049,Blueprint prompt,83.5,0.01
decay_setting_049,Blueprint prompt,84.5,0.01
decay_setting_049,Blueprint prompt,85.5,0.01
decay_setting_049,Blueprint prompt,86.5,0.01
decay_setting_049,Blueprint prompt,87.5,0.01
decay_setting_049,Blueprint prompt,88.5,0.01
decay_setting_049,Blueprint prompt,89.5,0.01
decay_setting_049,Blueprint prompt,90.5,0.01
decay_setting_049,Blueprint prompt,91.5,0.01
decay_setting_049,Blueprint prompt,92.5,0.01
decay_setting_049,Blueprint prompt,93.5,0.01
decay_setting_049,Blueprint prompt,94.5,0.01
decay_setting_049,Blueprint prompt,95.5,0.01
decay_setting_049,Blueprint prompt,96.5,0.01
decay_setting_049,Blueprint prompt,97.5,0.01
decay_setting_049,Blueprint prompt,98.5,0.01
decay_setting_049,Blueprint prompt,99.5,0.01
decay_setting_050,Baseline prompt,0.5,0.85
decay_setting_050,Baseline prompt,1.5,0.83
decay_setting_050,Baseline prompt,2.5,0.8
decay_setting_050,Baseline prompt,3.5,0.78
decay_setting_050,Baseline prompt,4.5,0.76
decay_setting_050,Baseline prompt,5.5,0.73
decay_setting_050,Baseline prompt,6.5,0.7
decay_setting_050,Baseline prompt,7.5,0.68
decay_setting_050,Baseline prompt,8.5,0.65
decay_setting_050,Baseline prompt,9.5,0.62
decay_setting_050,Baseline prompt,10.5,0.6
decay_setting_050,Baseline prompt,11.5,0.56
decay_setting_050,Baseline prompt,12.5,0.52
decay_setting_050,Baseline prompt,13.5,0.5
decay_setting_050,Baseline prompt,14.5,0.48
decay_setting_050,Baseline prompt,15.5,0.44
decay_setting_050,Baseline prompt,16.5,0.4
decay_setting_050,Baseline prompt,17.5,0.38
decay_setting_050,Baseline prompt,18.5,0.34
decay_setting_050,Baseline prompt,19.5,0.3
decay_setting_050,Baseline prompt,20.5,0.26
decay_setting_050,Baseline prompt,21.5,0.25
decay_setting_050,Baseline prompt,22.5,0.22
decay_setting_050,Baseline prompt,23.5,0.2
decay_setting_050,Baseline prompt,24.5,0.18
decay_setting_050,Baseline prompt,25.5,0.16
decay_setting_050,Baseline prompt,26.5,0.14
decay_setting_050,Baseline prompt,27.5,0.12
decay_setting_050,Baseline prompt,28.5,0.1
decay_setting_050,Baseline prompt,29.5,0.09
decay_setting_050,Baseline prompt,30.5,0.08
decay_setting_050,Baseline prompt,31.5,0.07
decay_setting_050,Baseline prompt,32.5,0.06
decay_setting_050,Baseline prompt,33.5,0.05
decay_setting_050,Baseline prompt,34.5,0.04
decay_setting_050,Baseline prompt,35.5,0.03
decay_setting_050,Baseline prompt,36.5,0.03
decay_setting_050,Baseline prompt,37.5,0.02
decay_setting_050,Baseline prompt,38.5,0.02
decay_setting_050,Baseline prompt,39.5,0.02
decay_setting_050,Baseline prompt,40.5,0.02
decay_setting_050,Baseline prompt,41.5,0.02
decay_setting_050,Baseline prompt,42.5,0.01
decay_setting_050,Baseline prompt,43.5,0.01
decay_setting_050,Baseline prompt,44.5,0.01
decay_setting_050,Baseline prompt,45.5,0.01
decay_setting_050,Baseline prompt,46.5,0.01
decay_setting_050,Baseline prompt,47.5,0.01
decay_setting_050,Baseline prompt,48.5,0.01
decay_setting_050,Baseline prompt,49.5,0.01
decay_setting_050,Baseline prompt,50.5,0.01
decay_setting_050,Baseline prompt,51.5,0.01
decay_setting_050,Baseline prompt,52.5,0.01
decay_setting_050,Baseline prompt,53.5,0.01
decay_setting_050,Baseline prompt,54.5,0.01
decay_setting_050,Baseline prompt,55.5,0.01
decay_setting_050,Baseline prompt,56.5,0.01
decay_setting_050,Baseline prompt,57.5,0.01
decay_setting_050,Baseline prompt,58.5,0.01
decay_setting_050,Baseline prompt,59.5,0.01
decay_setting_050,Baseline prompt,60.5,0.01
decay_setting_050,Baseline prompt,61.5,0.01
decay_setting_050,Baseline prompt,62.5,0.01
decay_setting_050,Baseline prompt,63.5,0.01
decay_setting_050,Baseline prompt,64.5,0.01
decay_setting_050,Baseline prompt,65.5,0.01
decay_setting_050,Baseline prompt,66.5,0.01
decay_setting_050,Baseline prompt,67.5,0.01
decay_setting_050,Baseline prompt,68.5,0.01
decay_setting_050,Baseline prompt,69.5,0.01
decay_setting_050,Baseline prompt,70.5,0.01
decay_setting_050,Baseline prompt,71.5,0.01
decay_setting_050,Baseline prompt,72.5,0.01
decay_setting_050,Baseline prompt,73.5,0.01
decay_setting_050,Baseline prompt,74.5,0.01
decay_setting_050,Baseline prompt,75.5,0.01
decay_setting_050,Baseline prompt,76.5,0.01
decay_setting_050,Baseline prompt,77.5,0.01
decay_setting_050,Baseline prompt,78.5,0.01
decay_setting_050,Baseline prompt,79.5,0.01
decay_setting_050,Baseline prompt,80.5,0.01
decay_setting_050,Baseline prompt,81.5,0.01
decay_setting_050,Baseline prompt,82.5,0.01
decay_setting_050,Baseline prompt,83.5,0.01
decay_setting_050,Baseline prompt,84.5,0.01
decay_setting_050,Baseline prompt,85.5,0.01
decay_setting_050,Baseline prompt,86.5,0.01
decay_setting_050,Baseline prompt,87.5,0.01
decay_setting_050,Baseline prompt,88.5,0.01
decay_setting_050,Baseline prompt,89.5,0.01
decay_setting_050,Baseline prompt,90.5,0.01
decay_setting_050,Baseline prompt,91.5,0.01
decay_setting_050,Baseline prompt,92.5,0.01
decay_setting_050,Baseline prompt,93.5,0.01
decay_setting_050,Baseline prompt,94.5,0.01
decay_setting_050,Baseline prompt,95.5,0.01
decay_setting_050,Baseline prompt,96.5,0.01
decay_setting_050,Baseline prompt,97.5,0.01
decay_setting_050,Baseline prompt,98.5,0.01
decay_setting_050,Baseline prompt,99.5,0.01
decay_setting_050,Blueprint prompt,0.5,0.92
decay_setting_050,Blueprint prompt,1.5,0.91
decay_setting_050,Blueprint prompt,2.5,0.9
decay_setting_050,Blueprint prompt,3.5,0.89
decay_setting_050,Blueprint prompt,4.5,0.87
decay_setting_050,Blueprint prompt,5.5,0.85
decay_setting_050,Blueprint prompt,6.5,0.83
decay_setting_050,Blueprint prompt,7.5,0.81
decay_setting_050,Blueprint prompt,8.5,0.79
decay_setting_050,Blueprint prompt,9.5,0.77
decay_setting_050,Blueprint prompt,10.5,0.75
decay_setting_050,Blueprint prompt,11.5,0.72
decay_setting_050,Blueprint prompt,12.5,0.7
decay_setting_050,Blueprint prompt,13.5,0.68
decay_setting_050,Blueprint prompt,14.5,0.66
decay_setting_050,Blueprint prompt,15.5,0.63
decay_setting_050,Blueprint prompt,16.5,0.61
decay_setting_050,Blueprint prompt,17.5,0.58
decay_setting_050,Blueprint prompt,18.5,0.55
decay_setting_050,Blueprint prompt,19.5,0.53
decay_setting_050,Blueprint prompt,20.5,0.5
decay_setting_050,Blueprint prompt,21.5,0.48
decay_setting_050,Blueprint prompt,22.5,0.46
decay_setting_050,Blueprint prompt,23.5,0.44
decay_setting_050,Blueprint prompt,24.5,0.42
decay_setting_050,Blueprint prompt,25.5,0.4
decay_setting_050,Blueprint prompt,26.5,0.38
decay_setting_050,Blueprint prompt,27.5,0.36
decay_setting_050,Blueprint prompt,28.5,0.34
decay_setting_050,Blueprint prompt,29.5,0.33
decay_setting_050,Blueprint prompt,30.5,0.31
decay_setting_050,Blueprint prompt,31.5,0.3
decay_setting_050,Blueprint prompt,32.5,0.29
decay_setting_050,Blueprint prompt,33.5,0.28
decay_setting_050,Blueprint prompt,34.5,0.27
decay_setting_050,Blueprint prompt,35.5,0.26
decay_setting_050,Blueprint prompt,36.5,0.25
decay_setting_050,Blueprint prompt,37.5,0.24
decay_setting_050,Blueprint prompt,38.5,0.23
decay_setting_050,Blueprint prompt,39.5,0.23
decay_setting_050,Blueprint prompt,40.5,0.22
decay_setting_050,Blueprint prompt,41.5,0.21
decay_setting_050,Blueprint prompt,42.5,0.21
decay_setting_050,Blueprint prompt,43.5,0.2
decay_setting_050,Blueprint prompt,44.5,0.19
decay_setting_050,Blueprint prompt,45.5,0.19
decay_setting_050,Blueprint prompt,46.5,0.18
decay_setting_050,Blueprint prompt,47.5,0.18
decay_setting_050,Blueprint prompt,48.5,0.17
decay_setting_050,Blueprint prompt,49.5,0.17
decay_setting_050,Blueprint prompt,50.5,0.16
decay_setting_050,Blueprint prompt,51.5,0.16
decay_setting_050,Blueprint prompt,52.5,0.15
decay_setting_050,Blueprint prompt,53.5,0.15
decay_setting_050,Blueprint prompt,54.5,0.14
decay_setting_050,Blueprint prompt,55.5,0.14
decay_setting_050,Blueprint prompt,56.5,0.13
decay_setting_050,Blueprint prompt,57.5,0.13
decay_setting_050,Blueprint prompt,58.5,0.12
decay_setting_050,Blueprint prompt,59.5,0.12
decay_setting_050,Blueprint prompt,60.5,0.11
decay_setting_050,Blueprint prompt,61.5,0.11
decay_setting_050,Blueprint prompt,62.5,0.1
decay_setting_050,Blueprint prompt,63.5,0.1
decay_setting_050,Blueprint prompt,64.5,0.1
decay_setting_050,Blueprint prompt,65.5,0.1
decay_setting_050,Blueprint prompt,66.5,0.09
decay_setting_050,Blueprint prompt,67.5,0.09
decay_setting_050,Blueprint prompt,68.5,0.09
decay_setting_050,Blueprint prompt,69.5,0.08
decay_setting_050,Blueprint prompt,70.5,0.08
decay_setting_050,Blueprint prompt,71.5,0.08
decay_setting_050,Blueprint prompt,72.5,0.08
decay_setting_050,Blueprint prompt,73.5,0.07
decay_setting_050,Blueprint prompt,74.5,0.07
decay_setting_050,Blueprint prompt,75.5,0.07
decay_setting_050,Blueprint prompt,76.5,0.07
decay_setting_050,Blueprint prompt,77.5,0.06
decay_setting_050,Blueprint prompt,78.5,0.06
decay_setting_050,Blueprint prompt,79.5,0.06
decay_setting_050,Blueprint prompt,80.5,0.06
decay_setting_050,Blueprint prompt,81.5,0.06
decay_setting_050,Blueprint prompt,82.5,0.05
decay_setting_050,Blueprint prompt,83.5,0.05
decay_setting_050,Blueprint prompt,84.5,0.05
decay_setting_050,Blueprint prompt,85.5,0.05
decay_setting_050,Blueprint prompt,86.5,0.05
decay_setting_050,Blueprint prompt,87.5,0.04
decay_setting_050,Blueprint prompt,88.5,0.04
decay_setting_050,Blueprint prompt,89.5,0.04
decay_setting_050,Blueprint prompt,90.5,0.04
decay_setting_050,Blueprint prompt,91.5,0.04
decay_setting_050,Blueprint prompt,92.5,0.03
decay_setting_050,Blueprint prompt,93.5,0.03
decay_setting_050,Blueprint prompt,94.5,0.03
decay_setting_050,Blueprint prompt,95.5,0.03
decay_setting_050,Blueprint prompt,96.5,0.03
decay_setting_050,Blueprint prompt,97.5,0.03
decay_setting_050,Blueprint prompt,98.5,0.03
decay_setting_050,Blueprint prompt,99.5,0.03
decay_setting_052,Baseline prompt,0.5,0.85
decay_setting_052,Baseline prompt,1.5,0.83
decay_setting_052,Baseline prompt,2.5,0.8
decay_setting_052,Baseline prompt,3.5,0.77
decay_setting_052,Baseline prompt,4.5,0.75
decay_setting_052,Baseline prompt,5.5,0.72
decay_setting_052,Baseline prompt,6.5,0.7
decay_setting_052,Baseline prompt,7.5,0.67
decay_setting_052,Baseline prompt,8.5,0.64
decay_setting_052,Baseline prompt,9.5,0.62
decay_setting_052,Baseline prompt,10.5,0.58
decay_setting_052,Baseline prompt,11.5,0.55
decay_setting_052,Baseline prompt,12.5,0.53
decay_setting_052,Baseline prompt,13.5,0.5
decay_setting_052,Baseline prompt,14.5,0.47
decay_setting_052,Baseline prompt,15.5,0.45
decay_setting_052,Baseline prompt,16.5,0.42
decay_setting_052,Baseline prompt,17.5,0.4
decay_setting_052,Baseline prompt,18.5,0.38
decay_setting_052,Baseline prompt,19.5,0.35
decay_setting_052,Baseline prompt,20.5,0.33
decay_setting_052,Baseline prompt,21.5,0.3
decay_setting_052,Baseline prompt,22.5,0.28
decay_setting_052,Baseline prompt,23.5,0.27
decay_setting_052,Baseline prompt,24.5,0.25
decay_setting_052,Baseline prompt,25.5,0.23
decay_setting_052,Baseline prompt,26.5,0.21
decay_setting_052,Baseline prompt,27.5,0.2
decay_setting_052,Baseline prompt,28.5,0.18
decay_setting_052,Baseline prompt,29.5,0.16
decay_setting_052,Baseline prompt,30.5,0.14
decay_setting_052,Baseline prompt,31.5,0.12
decay_setting_052,Baseline prompt,32.5,0.1
decay_setting_052,Baseline prompt,33.5,0.09
decay_setting_052,Baseline prompt,34.5,0.08
decay_setting_052,Baseline prompt,35.5,0.07
decay_setting_052,Baseline prompt,36.5,0.06
decay_setting_052,Baseline prompt,37.5,0.05
decay_setting_052,Baseline prompt,38.5,0.045
decay_setting_052,Baseline prompt,39.5,0.04
decay_setting_052,Baseline prompt,40.5,0.035
decay_setting_052,Baseline prompt,41.5,0.03
decay_setting_052,Baseline prompt,42.5,0.028
decay_setting_052,Baseline prompt,43.5,0.026
decay_setting_052,Baseline prompt,44.5,0.024
decay_setting_052,Baseline prompt,45.5,0.022
decay_setting_052,Baseline prompt,46.5,0.02
decay_setting_052,Baseline prompt,47.5,0.018
decay_setting_052,Baseline prompt,48.5,0.016
decay_setting_052,Baseline prompt,49.5,0.014
decay_setting_052,Baseline prompt,50.5,0.012
decay_setting_052,Baseline prompt,51.5,0.011
decay_setting_052,Baseline prompt,52.5,0.01
decay_setting_052,Baseline prompt,53.5,0.009
decay_setting_052,Baseline prompt,54.5,0.008
decay_setting_052,Baseline prompt,55.5,0.007
decay_setting_052,Baseline prompt,56.5,0.006
decay_setting_052,Baseline prompt,57.5,0.0055
decay_setting_052,Baseline prompt,58.5,0.005
decay_setting_052,Baseline prompt,59.5,0.0045
decay_setting_052,Baseline prompt,60.5,0.004
decay_setting_052,Baseline prompt,61.5,0.0038
decay_setting_052,Baseline prompt,62.5,0.0036
decay_setting_052,Baseline prompt,63.5,0.0034
decay_setting_052,Baseline prompt,64.5,0.0032
decay_setting_052,Baseline prompt,65.5,0.003
decay_setting_052,Baseline prompt,66.5,0.0028
decay_setting_052,Baseline prompt,67.5,0.0026
decay_setting_052,Baseline prompt,68.5,0.0024
decay_setting_052,Baseline prompt,69.5,0.0022
decay_setting_052,Baseline prompt,70.5,0.002
decay_setting_052,Baseline prompt,71.5,0.0019
decay_setting_052,Baseline prompt,72.5,0.0018
decay_setting_052,Baseline prompt,73.5,0.0017
decay_setting_052,Baseline prompt,74.5,0.0016
decay_setting_052,Baseline prompt,75.5,0.0015
decay_setting_052,Baseline prompt,76.5,0.0014
decay_setting_052,Baseline prompt,77.5,0.0013
decay_setting_052,Baseline prompt,78.5,0.0012
decay_setting_052,Baseline prompt,79.5,0.0011
decay_setting_052,Baseline prompt,80.5,0.001
decay_setting_052,Baseline prompt,81.5,0.00095
decay_setting_052,Baseline prompt,82.5,0.0009
decay_setting_052,Baseline prompt,83.5,0.00085
decay_setting_052,Baseline prompt,84.5,0.0008
decay_setting_052,Baseline prompt,85.5,0.00075
decay_setting_052,Baseline prompt,86.5,0.0007
decay_setting_052,Baseline prompt,87.5,0.00065
decay_setting_052,Baseline prompt,88.5,0.0006
decay_setting_052,Baseline prompt,89.5,0.00055
decay_setting_052,Baseline prompt,90.5,0.0005
decay_setting_052,Baseline prompt,91.5,0.00048
decay_setting_052,Baseline prompt,92.5,0.00046
decay_setting_052,Baseline prompt,93.5,0.00044
decay_setting_052,Baseline prompt,94.5,0.00042
decay_setting_052,Baseline prompt,95.5,0.0004
decay_setting_052,Baseline prompt,96.5,0.00036
decay_setting_052,Baseline prompt,97.5,0.00034
decay_setting_052,Baseline prompt,98.5,0.00032
decay_setting_052,Baseline prompt,99.5,0.0003
decay_setting_051,Blueprint prompt,0.5,0.91
decay_setting_051,Blueprint prompt,1.5,0.89
decay_setting_051,Blueprint prompt,2.5,0.87
decay_setting_051,Blueprint prompt,3.5,0.85
decay_setting_051,Blueprint prompt,4.5,0.83
decay_setting_051,Blueprint prompt,5.5,0.8
decay_setting_051,Blueprint prompt,6.5,0.78
decay_setting_051,Blueprint prompt,7.5,0.76
decay_setting_051,Blueprint prompt,8.5,0.74
decay_setting_051,Blueprint prompt,9.5,0.72
decay_setting_051,Blueprint prompt,10.5,0.7
decay_setting_051,Blueprint prompt,11.5,0.68
decay_setting_051,Blueprint prompt,12.5,0.66
decay_setting_051,Blueprint prompt,13.5,0.64
decay_setting_051,Blueprint prompt,14.5,0.62
decay_setting_051,Blueprint prompt,15.5,0.61
decay_setting_051,Blueprint prompt,16.5,0.59
decay_setting_051,Blueprint prompt,17.5,0.56
decay_setting_051,Blueprint prompt,18.5,0.54
decay_setting_051,Blueprint prompt,19.5,0.52
decay_setting_051,Blueprint prompt,20.5,0.5
decay_setting_051,Blueprint prompt,21.5,0.48
decay_setting_051,Blueprint prompt,22.5,0.47
decay_setting_051,Blueprint prompt,23.5,0.46
decay_setting_051,Blueprint prompt,24.5,0.45
decay_setting_051,Blueprint prompt,25.5,0.44
decay_setting_051,Blueprint prompt,26.5,0.43
decay_setting_051,Blueprint prompt,27.5,0.41
decay_setting_051,Blueprint prompt,28.5,0.39
decay_setting_051,Blueprint prompt,29.5,0.38
decay_setting_051,Blueprint prompt,30.5,0.36
decay_setting_051,Blueprint prompt,31.5,0.34
decay_setting_051,Blueprint prompt,32.5,0.33
decay_setting_051,Blueprint prompt,33.5,0.31
decay_setting_051,Blueprint prompt,34.5,0.3
decay_setting_051,Blueprint prompt,35.5,0.29
decay_setting_051,Blueprint prompt,36.5,0.27
decay_setting_051,Blueprint prompt,37.5,0.25
decay_setting_051,Blueprint prompt,38.5,0.24
decay_setting_051,Blueprint prompt,39.5,0.22
decay_setting_051,Blueprint prompt,40.5,0.2
decay_setting_051,Blueprint prompt,41.5,0.19
decay_setting_051,Blueprint prompt,42.5,0.18
decay_setting_051,Blueprint prompt,43.5,0.17
decay_setting_051,Blueprint prompt,44.5,0.16
decay_setting_051,Blueprint prompt,45.5,0.15
decay_setting_051,Blueprint prompt,46.5,0.14
decay_setting_051,Blueprint prompt,47.5,0.13
decay_setting_051,Blueprint prompt,48.5,0.12
decay_setting_051,Blueprint prompt,49.5,0.11
decay_setting_051,Blueprint prompt,50.5,0.1
decay_setting_051,Blueprint prompt,51.5,0.09
decay_setting_051,Blueprint prompt,52.5,0.08
decay_setting_051,Blueprint prompt,53.5,0.07
decay_setting_051,Blueprint prompt,54.5,0.06
decay_setting_051,Blueprint prompt,55.5,0.05
decay_setting_051,Blueprint prompt,56.5,0.06
decay_setting_051,Blueprint prompt,57.5,0.07
decay_setting_051,Blueprint prompt,58.5,0.08
decay_setting_051,Blueprint prompt,59.5,0.09
decay_setting_051,Blueprint prompt,60.5,0.1
decay_setting_051,Blueprint prompt,61.5,0.11
decay_setting_051,Blueprint prompt,62.5,0.12
decay_setting_051,Blueprint prompt,63.5,0.13
decay_setting_051,Blueprint prompt,64.5,0.14
decay_setting_051,Blueprint prompt,65.5,0.13
decay_setting_051,Blueprint prompt,66.5,0.12
decay_setting_051,Blueprint prompt,67.5,0.11
decay_setting_051,Blueprint prompt,68.5,0.1
decay_setting_051,Blueprint prompt,69.5,0.09
decay_setting_051,Blueprint prompt,70.5,0.08
decay_setting_051,Blueprint prompt,71.5,0.07
decay_setting_051,Blueprint prompt,72.5,0.06
decay_setting_051,Blueprint prompt,73.5,0.05
decay_setting_051,Blueprint prompt,74.5,0.04
decay_setting_051,Blueprint prompt,75.5,0.03
decay_setting_051,Blueprint prompt,76.5,0.02
decay_setting_051,Blueprint prompt,77.5,0.03
decay_setting_051,Blueprint prompt,78.5,0.04
decay_setting_051,Blueprint prompt,79.5,0.05
decay_setting_051,Blueprint prompt,80.5,0.06
decay_setting_051,Blueprint prompt,81.5,0.07
decay_setting_051,Blueprint prompt,82.5,0.08
decay_setting_051,Blueprint prompt,83.5,0.09
decay_setting_051,Blueprint prompt,84.5,0.1
decay_setting_051,Blueprint prompt,85.5,0.11
decay_setting_051,Blueprint prompt,86.5,0.1
decay_setting_051,Blueprint prompt,87.5,0.09
decay_setting_051,Blueprint prompt,88.5,0.08
decay_setting_051,Blueprint prompt,89.5,0.07
decay_setting_051,Blueprint prompt,90.5,0.06
decay_setting_051,Blueprint prompt,91.5,0.05
decay_setting_051,Blueprint prompt,92.5,0.04
decay_setting_051,Blueprint prompt,93.5,0.03
decay_setting_051,Blueprint prompt,94.5,0.02
decay_setting_051,Blueprint prompt,95.5,0.01
decay_setting_051,Blueprint prompt,96.5,0.01
decay_setting_051,Blueprint prompt,97.5,0.0
decay_setting_051,Blueprint prompt,98.5,0.0
decay_setting_051,Blueprint prompt,99.5,0.0
decay_setting_051,Baseline prompt,0.5,0.68
decay_setting_051,Baseline prompt,1.5,0.73
decay_setting_051,Baseline prompt,2.5,0.75
decay_setting_051,Baseline prompt,3.5,0.77
decay_setting_051,Baseline prompt,4.5,0.76
decay_setting_051,Baseline prompt,5.5,0.74
decay_setting_051,Baseline prompt,6.5,0.72
decay_setting_051,Baseline prompt,7.5,0.68
decay_setting_051,Baseline prompt,8.5,0.64
decay_setting_051,Baseline prompt,9.5,0.59
decay_setting_051,Baseline prompt,10.5,0.55
decay_setting_051,Baseline prompt,11.5,0.52
